"i","asc1","desc1","asc2","desc2","pol1","pol2","tran12","tran21","lambda1","mu1","lambda2","mu2","p"
62,0.162282900362194,0.227930056003674,0.00536103617818911,0.00479902427513216,0.0404384751137544,0.00248849003219705,0.0565136033275903,0.0672989322683999,0.0944498922478217,0.00212450970819809,0.083229198007417,0.00174531466920011,-1143.81304074536
63,0.155688848570883,0.210216997814321,0.00179834977893378,0.00167448696062322,0.0404857062501435,0.00188370139624203,0.0517596329695297,0.0577157331760148,0.0955119825314324,0.000383068386897236,0.0849994373338226,0.000287082694132084,-1142.71467491326
64,0.162252776438232,0.225627287360989,0.00784834314521129,0.00195889699340066,0.0326054640789474,0.000275212015270757,0.0511416727380424,0.0589829756921485,0.101382024041392,0.00303448530056002,0.063437037598772,0.000312467032996159,-1141.10414412151
65,0.196277252307261,0.226600294687858,0.00969041270381208,0.00946846384167309,0.0347908605419127,1.74185677652838e-05,0.0533892767162094,0.0508604234637124,0.119430413995673,0.00255078173590545,0.0662249476399911,0.00143072353447644,-1143.90648454576
66,0.184808157213315,0.279033539951163,0.0100251726917835,0.00859585514630663,0.0463330907026163,0.000260529917483685,0.0509252170366021,0.0485031736336421,0.114926910590896,0.00116680832151105,0.0650956132616294,0.0005288808475194,-1145.3339456942
67,0.160598801702669,0.209650531066318,0.00639040624841273,0.000579953849785911,0.0417331205626417,0.00049965552090804,0.053525324177385,0.0550704399613063,0.115675323035837,0.00161297655146447,0.0644883280553145,0.000582344748273509,-1139.70663723208
68,0.17413516683133,0.272406131989323,0.00544739474815308,0.00720085917939898,0.034935913858669,0.000133266833412685,0.051386580533533,0.0543778755028381,0.109707598677774,0.000488682332736833,0.0631380875055021,0.00064766066743284,-1140.24908825056
69,0.159248402407111,0.261402176172119,0.000548003316480086,0.00291402143588188,0.0468335090362908,0.000715544118059326,0.0565747924672085,0.0621902705160006,0.106993498631598,0.000511470617052507,0.0667353479600199,0.000422491743877725,-1141.63096487576
70,0.147182637244813,0.231632325575411,0.0107476165230049,0.00108935316899997,0.0310532367440241,0.00162530784093806,0.0601059208891565,0.0564300734792547,0.115081017155664,0.00257953091727035,0.0738992807333233,1.26837053548724e-05,-1143.94325782258
71,0.138426099274596,0.233048771099158,0.00396300061944547,0.00231157328371679,0.0421052513507148,0.00105222544451312,0.0581123303126443,0.0591466543996605,0.101338019353508,0.00169191463708984,0.0701802237339546,0.00959492119481366,-1144.64632985506
72,0.201898694260586,0.245604439474716,0.00725794626889553,0.00265138371778639,0.031803244203338,0.000380277097451008,0.0447092328636542,0.042179613895454,0.107305285339717,0.00246054051313345,0.0850697600341172,0.00580423338613173,-1144.79006840269
73,0.190788523376358,0.269193914523536,0.00674730015022526,0.00379404884901995,0.039850623936665,0.000418320785859112,0.051273035741362,0.0663410915147296,0.0988886307451801,0.00174546767989582,0.0718571605236843,0.00326564778270103,-1141.86713565347
74,0.157244949222606,0.259873801218843,0.00577304917754013,0.00220793594333074,0.031675826236303,0.000478271624568727,0.0490542001210755,0.0517290680123504,0.120562791204188,1.58317630004266e-05,0.0703352936731768,0.00255520341488187,-1141.44632180492
75,0.145911739123677,0.221921236636633,0.00361092036443447,0.000918380144401605,0.0391820416893946,0.00124718077978643,0.0587629676298128,0.0576491310298915,0.117276673934531,0.00165439561331471,0.0654612665349796,0.00276619387588301,-1141.07512673407
76,0.17066652134926,0.201910735210852,0.0153697479947581,0.00473089242500508,0.0396839508351903,0.00177569408739123,0.0579979871999222,0.0549864281955777,0.12310043402994,0.00174095239062428,0.0754867959352235,0.000745808302183088,-1146.13888444702
77,0.164316817298465,0.241670087131511,0.015854261823649,0.00217835474040026,0.0410430084455405,0.000502307867738425,0.0496886593519256,0.0572915153670906,0.0970188644986371,0.000899116629622505,0.0768080083288768,0.00152533956670718,-1143.07049549178
78,0.179365699182088,0.249542359896463,0.0113031210199023,0.00739796553954569,0.0308844853784012,0.000182716964040345,0.0416244367958506,0.0519231651631559,0.0951606682267095,0.00088099316490194,0.0770351686121728,0.000155165413489042,-1142.96886933841
79,0.162001506077564,0.246220348267538,0.00274577059719653,0.00771120072959487,0.037680418837282,0.000274476951856498,0.0492212946540261,0.0559512712216341,0.113043747216624,0.000945285449970563,0.0758785613957423,0.00160524746324429,-1139.46457547661
80,0.174558467947608,0.286982071356667,0.00348616023014521,0.00659090788044951,0.0313329616702247,0.000436611476618203,0.0487107695359606,0.0524711804398985,0.107167988146462,0.00134354155434552,0.0781879392802181,0.00160473910445994,-1140.58887858357
81,0.168402453066615,0.201128217634511,0.00109729938537187,0.00892174545663288,0.0483083628625127,0.000336931950555596,0.048515568241131,0.0545592318071616,0.113752049423218,0.000220326319436364,0.071211695391965,0.00157259497897129,-1143.15944111473
82,0.150481476214139,0.238037423186055,0.00719982280174926,0.00869375661228161,0.0356128311471699,0.00118167539293741,0.0538050474459994,0.0590507071669911,0.111565464426714,6.39592434993258e-05,0.0718703319497567,0.00156057390611676,-1141.15448374022
83,0.19320335590455,0.243857410149696,0.00774513728507889,0.00206110033697523,0.0352207432206448,0.00157640534269766,0.0534243117810864,0.0590000980970362,0.111288396893871,0.000266518054819874,0.0731210623416445,0.000906826773495263,-1139.4954131921
84,0.155994617551502,0.250768929578548,0.00703408464500131,0.00166408456496052,0.035602929075511,0.000215999326700903,0.0547414419729012,0.0575748737220385,0.108886856816012,0.00106945576800414,0.0722386620237094,0.000909612811392252,-1138.23620266209
85,0.197182117706184,0.252764243754358,0.00278153097023013,0.00338739020063911,0.0347600073141739,0.000352255016130966,0.0504696304835006,0.0587596707303159,0.103328410836187,0.00044365024567761,0.072301323482811,0.00158165830723562,-1138.2351739482
86,0.190038345284291,0.256588830927309,0.00323192588882854,0.00356633091710785,0.035343214219978,0.00124743063065011,0.0572086393355069,0.062379989319442,0.0979199569213302,0.000375758829126365,0.0731604581324478,0.00112644219487163,-1139.58372960255
87,0.147183074831481,0.216834760857477,0.00492453671667292,0.00385886883060798,0.0497313491679891,0.000729953353856177,0.0584661562909897,0.0606143728700664,0.114411332590555,0.00155301861859704,0.0730978788390258,0.00197193999583038,-1142.46810429354
88,0.192435770064115,0.231403432444206,0.00561689102061186,0.00131176013049263,0.0387756745809104,0.000668218749487332,0.0716748626885942,0.0761912422406453,0.120166406111087,0.00031954018972399,0.0633410330991791,0.000303415151350103,-1142.98753650771
89,0.1806126572137,0.222115822434826,0.00502067885595794,0.00242790288170576,0.0360708207530128,0.00172427300579509,0.0772335703293158,0.076649897381794,0.12490839447909,0.00127122746531463,0.065316210324102,3.35362057786782e-05,-1145.77393861025
90,0.149913585143014,0.245865002448465,0.00344484206399421,0.000473586149348864,0.0397382595757842,0.00220145693892685,0.061901481587282,0.0651931755932381,0.111663852615644,0.000809132786265372,0.0788662850321578,0.00163695088709959,-1142.07527842807
91,0.206315757330244,0.261424449599986,0.00856862277659086,0.00303349367591564,0.0363500782593323,0.00151355680331173,0.0620339481189027,0.0667276535528385,0.108509142691335,0.000901112368806953,0.0769222031028907,0.000344186280576445,-1141.95369879138
92,0.217477151508865,0.260255783866021,0.00677969585833078,0.00230506681122207,0.0389456636282551,0.00123660565882844,0.0500480257616588,0.0547569176658897,0.10536892495129,0.00149382427549835,0.0733063744251825,0.00584791495002452,-1143.00969525118
93,0.178175635089723,0.235854828684107,0.00348546995593917,0.00303263225114632,0.0400866725724163,0.00150626294525241,0.054281970323062,0.0675018534774473,0.112009848032333,0.00125599223981964,0.0882282307206717,0.00790343095050153,-1143.9057783036
94,0.17689803833551,0.303549257495029,0.000346146847553637,0.00211679905632929,0.0327327838756002,0.000870696058517269,0.0554329757838097,0.0574905442482466,0.0946901888318422,0.00184591131269093,0.0806392721681548,0.011009176970901,-1147.66930919605
95,0.214031530297911,0.26023257717353,0.0129661203664741,0.00228528001784624,0.0316677994181594,0.000699615494293464,0.0494059122273044,0.0441990134909539,0.0992046795813958,0.00216827394927549,0.0912401616734225,0.00666412237901554,-1149.454299746
96,0.170297270653838,0.290032653697369,0.00971521430493608,0.00477558038546699,0.0329946217056978,0.000844952249026483,0.042490745050933,0.0556422175149864,0.110613512971439,0.00777944619479747,0.0779114160781458,0.00219691676184931,-1144.73050751077
97,0.184795817643062,0.23001971518056,0.00292179513847925,0.00668829805249899,0.0358973081607307,0.000541661834384682,0.0544001204221897,0.0637096421915486,0.106526915899717,0.00589926356509766,0.0809778871751537,0.000255240872658767,-1140.76643289535
98,0.169393709634452,0.250030103711486,0.0026259768979255,0.00236041403723934,0.0392875346268199,0.000919465375921196,0.062815590145018,0.0690546499019121,0.118158256529312,0.00166594509843007,0.071438464548895,0.00241013438866855,-1140.84314442869
99,0.150060426953616,0.255576434389342,0.000978246048098216,0.00218216564109896,0.0450887610228493,0.000647656950972059,0.0586965570502221,0.0587764048225376,0.102116006474336,0.0101573348533147,0.0771397767478564,0.00180710891494451,-1145.91635610397
100,0.201979988032153,0.268891252881917,0.00252454818127608,0.00101642382354062,0.0313954719013858,4.10934447131023e-05,0.0428092437985486,0.052110462831314,0.114654592215616,0.0131859450495409,0.0782501310076316,0.00182658072972081,-1144.86854225134
51,0.231194437385754,0.227554257086702,0.000540094812385771,0.0086559386360194,0.0320731475452586,0.00166981372904616,0.0586501159370519,0.0538467563803847,0.103742355314476,0.00147621911559584,0.0636803446506399,0.000459671359973858,-1198.76132158091
52,0.180299837973667,0.229056928693917,0.00705958732397401,0.0060396662952826,0.0316218544613431,0.000102189049245388,0.040491824300547,0.0581410154836801,0.104773953920416,0.00683437977817208,0.0654328760453541,0.000586802793283559,-1197.16965928694
53,0.188093599597936,0.223887434351758,0.00879762450056045,0.00431765698901253,0.0358473118987622,4.37066506952337e-05,0.0386644412693217,0.0501606627632634,0.100691336349154,0.00260629894784202,0.0709513526564503,0.00238830096937296,-1196.87374106944
54,0.17500529073096,0.212430765821568,0.0074670799970213,0.00284338761369698,0.0318408497601605,0.000320445679690412,0.0409417493487998,0.0469446868809754,0.0968274751050956,0.00375510742465484,0.0589388714796341,0.00232581451623563,-1197.50604211052
55,0.176639834296542,0.224797173400746,0.00864643248082048,0.00953374709217752,0.0360308406036084,0.00127164044547398,0.0433110769969686,0.0589469083418742,0.107101944317222,0.000402631468739676,0.0787932441489974,0.00288683327410113,-1199.29807430836
56,0.152431662873664,0.209231744888459,0.0091813481444666,0.00425251849001922,0.0323673713184255,0.00150586921930371,0.0568254691335248,0.0573247410654152,0.0939523375099186,0.00387679905528103,0.0582661057311101,0.0030170600258497,-1199.24451750587
57,0.204988150474608,0.214254670118302,0.00274817917572916,0.0043426824197729,0.0286841855252655,0.000404962489872793,0.0426730010214658,0.0361411424220642,0.110475380146687,0.00775201536689289,0.0614092571787926,0.000499341892278731,-1202.56735233829
58,0.236760879327959,0.280971624646682,0.00500956519493801,0.003759287035474,0.0396357449192366,0.00018610746993658,0.051610280355975,0.0673870891725184,0.107033272850182,0.0073581452791762,0.0663496974178536,0.00288097778234134,-1204.22701737442
59,0.189788494151142,0.27054632131571,0.0022727912614164,0.00296524050395868,0.02726019758468,0.000513512557439515,0.0545682885601501,0.0669340382237969,0.109287584938444,0.000833783115589826,0.0686191131248995,0.00324526301504945,-1200.05645542985
60,0.186156363855826,0.20128397573885,0.00355640094798995,0.00273617235420852,0.0397110363097224,0.00174262673696036,0.0619204947887928,0.0702870397600275,0.103214299340209,0.00219677671643241,0.0725304452849757,0.00432214429146187,-1199.36125898929
61,0.198449925400586,0.302812330037321,0.00432160276973517,0.00365582012388552,0.0321635531837181,6.65271805161304e-05,0.0631764216740508,0.0706616755602485,0.110024905667987,0.0029410813686379,0.0625349384354801,0.00273622004024688,-1203.1731428721
62,0.190115368255541,0.232690123312321,0.00493547988438291,0.00322724817880572,0.0377640626353361,0.000367956685643183,0.05782880973872,0.0532847136648489,0.102053512311854,0.00141430686360464,0.063679138853433,0.00173559950174616,-1194.48285337875
63,0.15843517180001,0.192257335923833,0.00348233037995537,0.00948663249381613,0.0395242401175058,0.000612832734651795,0.0481469011988166,0.0476321521691629,0.0975385238530725,0.00110538157105002,0.0668350040685096,0.00231632922768922,-1195.77358828446
64,0.20831244075265,0.25663551408912,0.000258443857442442,0.00686161905189423,0.035375195584311,0.000600320099485561,0.0476090935848825,0.0703082542012611,0.0965321788505407,0.00737780433354386,0.0740718090608049,0.00308894073462547,-1201.40338831651
65,0.195878920813263,0.230600899641411,0.000674886241189709,0.00691233151072236,0.0323829171367271,0.000879155870749761,0.0489182271032502,0.0540025680310823,0.104641427572232,0.00442355463951566,0.0588897991430579,0.00117391426943186,-1196.32824909292
66,0.202539688781768,0.230359878393749,0.0087331401773714,0.00348624195623757,0.0362172948280177,0.00016015352036362,0.0473108320054064,0.0469802394815755,0.103979649185012,0.00402405170201854,0.0616159736599247,0.00194124049249407,-1196.87023898708
67,0.144604698890984,0.236331920297585,0.0120865707352794,0.0038651362687599,0.0379425519991057,0.00244787918431651,0.0492779989046685,0.0471759732680713,0.114622792496558,0.000877769086383832,0.061099963759411,0.000563484485979437,-1200.60802942924
68,0.154451782905488,0.237867829035079,0.00293844631710023,0.00862135116991825,0.0310184281723635,0.00244649741558941,0.045417296145036,0.0494649411552789,0.108856450187112,0.00325299107555725,0.0742014397252172,0.00162744767346703,-1198.55952370718
69,0.208645279768107,0.21348358134938,0.00181533102585015,0.00299388574817989,0.0370811377780237,0.00229863035941499,0.0507723269656721,0.0532172611768349,0.0999048656346002,0.00206396282419563,0.0660471867558694,0.00119434231902573,-1196.51750276627
70,0.211849907845721,0.227690164520663,0.00471905931100297,0.00648143328564472,0.0324776012980639,0.00726263446009619,0.0512297155187656,0.0526221180353418,0.101373876356847,0.00231683754358237,0.0653098076935009,0.0043406414848125,-1200.46037039584
71,0.185839026564851,0.211946684507056,0.00267880720043369,0.00630256492955848,0.031465481726869,0.00240355197478495,0.0465269982810248,0.0504125412189558,0.0960020667524591,0.00184237854211661,0.0677698441304729,0.0112143050080279,-1198.69559987576
72,0.161192172822855,0.240290710677127,0.0054351891102571,0.0133299994100036,0.0365799229255141,0.000100479419456636,0.049045096719838,0.0513975863038875,0.0962991523880919,0.00335956626868998,0.0724328652193511,0.00127133926430997,-1196.48118310579
73,0.214172451672856,0.2231573383434,0.00160193476378933,0.00512860258581253,0.0342321690781584,0.000750036576931276,0.0482146658946648,0.0572228326112721,0.0941967103930375,0.000519435860457315,0.0595432279606966,0.000824027025575283,-1195.59039859802
74,0.19105018909281,0.218124865374585,0.00160707273086497,0.00348926996466854,0.0333739055854982,0.00568702641370624,0.057833864454142,0.0495032358846609,0.0930828603049828,0.000250949112345662,0.0733447031155501,0.00394388688925864,-1200.28270215719
75,0.165460073273235,0.234853819633521,0.00650357425683662,0.00562668882947056,0.0323854173401467,0.0030564671488829,0.0519057827099163,0.0517400175915974,0.086236987058589,0.00086625880383402,0.0704888106966025,0.00266593401500076,-1197.87572886819
76,0.233096507820372,0.266098276820784,0.0052672007477449,0.0106949488927509,0.0330500927144744,0.00393324304991454,0.0593557619181736,0.0720736119461799,0.0894293574677856,0.000401168811729516,0.0606453691896718,0.00299079442808981,-1206.41950751908
77,0.205081113133036,0.176439553585523,0.00918071928200531,0.00346663267201811,0.0338485476361365,0.00410873941831167,0.0569460189919787,0.0517814319427532,0.0921712413003307,0.000772522511974932,0.0727325901312538,0.00195227892906544,-1203.07941243332
78,0.19746937813568,0.240920740248281,0.00722700388816724,0.00908183872934543,0.0322131970822811,0.000548174753196457,0.0527185043958433,0.0549675393407299,0.102877179695992,0.000536161394256562,0.0633536723305685,0.00246197185693454,-1195.28112453937
79,0.173856650879342,0.233980869954368,0.00649541275215262,0.0100296593587819,0.0337334635760401,0.000363829218905603,0.0523265688219588,0.0546840043889978,0.0953449495098472,0.00088153181523975,0.0688742373792817,0.000831169963326528,-1193.8411200141
80,0.183701799372633,0.230398965979911,0.00325988850863762,0.00852495335373204,0.0324210080346685,0.000633838978269309,0.047616182031663,0.0493117782437267,0.0843849422658047,0.000360698770564234,0.0694751643356348,0.00187715808352121,-1196.0295163648
81,0.186125700891362,0.217912445902166,0.00576383909661177,0.00304677560611115,0.0291436177371327,0.00481150540415369,0.0469840274360669,0.0528935573094481,0.114176485619022,0.00208259057500163,0.0766246620948792,0.000878977408302761,-1201.18908006784
82,0.183042838782629,0.230963679763294,0.00641793777175666,0.00971753768831622,0.0364705760428043,0.00368370188483712,0.0530709579473909,0.0514803370399878,0.101259731118725,0.00455155063240043,0.0754780836499183,0.00155959124974966,-1198.60886196503
83,0.212385550395918,0.222030686432317,0.00110698022395477,0.0082200507932446,0.0296238671492751,0.00240753425573892,0.0523603267624996,0.0577353183324216,0.0926144186858972,0.00483518645710745,0.0710990740248872,0.000430829182704606,-1198.30746832107
84,0.233904586297711,0.252952376284124,0.00256258494744522,0.00732755419281338,0.0341314615302933,0.00231218910686736,0.0466975050289839,0.0491407370200119,0.104378446823603,0.00359973327934013,0.0608611063219155,0.000401849344324309,-1199.19054154315
85,0.250107932149721,0.241502206417929,0.00443555523277447,0.00616668666760394,0.0360821325583702,0.000335044798277772,0.0498457429415899,0.0450102211907191,0.0939409359622158,0.00360458493695438,0.066791599321119,0.000669826344497409,-1201.18186183948
86,0.233958381054386,0.243927563212645,0.00683967329576612,0.00220434261439581,0.0309294928452421,0.00277339834288595,0.0494469834005901,0.0520892959715383,0.0977307042720972,0.00193925509095083,0.0681020213629575,0.00202627080479129,-1199.77326962807
87,0.214724902529394,0.258662857329353,0.00481199382639871,0.00712923418434224,0.027060041211495,0.00144463589931714,0.0471601224639125,0.0497190935001416,0.0980561984412369,0.000617020216152732,0.0799152570305476,0.000559094626339918,-1198.87768035728
88,0.174306857253575,0.250365110395605,0.00672812251157936,0.00439626622999961,0.0296500499587492,0.000384784822298699,0.0467497888585041,0.0567576420618001,0.0960101806157339,0.00108700702187473,0.0608354627896005,0.00319987153426442,-1196.21832915467
89,0.193919843236407,0.2313077570228,0.00447775646870399,0.00296840987519714,0.0386974633618593,6.05299961458244e-05,0.049801101763687,0.0515772509578963,0.0974271786173218,0.00189261049332842,0.0739409849099861,0.00109145536983042,-1194.78282028447
90,0.207007840432961,0.219902561238551,0.00424404827978858,0.00434902117008246,0.0278578964175272,0.000288307571151548,0.0438902739599716,0.0506349197404597,0.0967979276686601,0.00104562959378655,0.0754319172598178,0.00181953121107883,-1196.54915554929
91,0.18690828655236,0.217139055952009,0.00450204804833222,0.00757743199361298,0.0286369768571881,0.00077084852329078,0.0483491021192374,0.0604107215157256,0.0947482623148272,0.000826917891295959,0.0689691799144846,0.00268456800020885,-1195.26620452698
92,0.157347232665391,0.237769207202244,0.00282155371542438,0.00771632534995255,0.0367892607146863,0.00163918831090683,0.0547212495427677,0.0579778513437642,0.0980045239590139,0.000582668448383462,0.0773303865301992,0.00463069503431248,-1196.93455369868
93,0.201700105462303,0.234180981404175,0.00475655281663413,0.00596055976125491,0.038728468168858,0.00284105091081651,0.0459227519536254,0.0572437327160488,0.0998367989286841,0.00349779874288996,0.0762207117240715,0.00462351409641299,-1198.83625699104
94,0.200447555800692,0.211512442058574,0.00475200590279248,0.00659180972980981,0.0317698562622198,0.00175371579515618,0.0463633361736756,0.0564927599048923,0.106529225793326,0.00112540607561657,0.0592540498694743,0.00261638942667421,-1197.0395522509
95,0.156708988049131,0.220581661512783,0.00457424764093915,0.00731666687512419,0.0306937947158484,0.00188321341725233,0.0564520164623157,0.0618066697824427,0.10737755524864,0.000393566217754675,0.0613185192424313,0.00467396565545761,-1197.05142690725
96,0.191508910525112,0.243493813704885,0.00313608115776192,0.00460460479493923,0.0305007785535443,6.55419350491837e-05,0.0577842711061593,0.0625513591907342,0.0936162423980494,0.00012468511002878,0.0645250334804036,0.00253492177455791,-1194.60429246232
97,0.202280834698528,0.241965082533002,0.00406944564304428,0.00538760397254957,0.0338032497161888,0.00153219547119851,0.0500721931453963,0.0582617978969351,0.0941681536263844,0.000939513965997956,0.072067331589873,0.00146568972105351,-1194.61514729961
98,0.186823532102119,0.23316819460182,0.00524008669650399,0.00733217018073567,0.0333094142136788,0.00245538332875889,0.0586071961039401,0.0638128162012797,0.107666191907758,0.000706811790114573,0.0602810196691931,0.00271780358782034,-1196.86289447466
99,0.166076626807373,0.225416793814076,0.00669465553686799,0.00677156741665486,0.0395950936737664,0.00245592000723623,0.0642524953371519,0.0655469219770801,0.104403874314789,0.0043484159037925,0.0794279657118303,0.00112780389143491,-1201.18121931802
100,0.158239742391021,0.226834992153252,0.00189261581549456,0.00325535851324676,0.0433722015904486,0.00026739168743901,0.0671880716151862,0.069663660883747,0.101688489494702,0.00430783653654013,0.0593972289844822,0.000404599887909533,-1198.9736683261
51,0.160111519765281,0.211643785709361,0.00799464346421805,0.00446664388566633,0.040459554633218,0.00218394110760938,0.0425352820631779,0.053064023385643,0.0941845501083341,0.00309304421328792,0.0770808588265302,0.00215702287601603,-1197.28174525474
52,0.196526821888407,0.214926428290956,0.0125599780489678,0.00850368416122104,0.0377734015265623,2.61610806788682e-05,0.0437330993885079,0.0560654695670239,0.093258724948749,0.0011605790835511,0.0719621302120551,0.0017710656671201,-1197.48853669172
53,0.166911896329876,0.20980548065485,0.00127645099532089,0.00281699813509347,0.0337694935712464,6.09787787540616e-06,0.0564270161844849,0.0650301747935755,0.0952207396323044,0.000970270905087385,0.0685956855851448,0.00167974544939297,-1196.25651601427
54,0.166108714113058,0.215985623849761,0.00827243637564457,0.00505060054213196,0.0371905997462183,0.0033623645884517,0.0401608172115549,0.0580245887050098,0.0938231227216484,0.00130551073848321,0.0784814052997454,0.00547340067920198,-1198.76277153962
55,0.166473748286856,0.24388083757546,0.00518945588121491,0.00618001657819657,0.0343674242704386,0.000649737681083354,0.0455492887633644,0.058660557132448,0.0971832831162627,0.00285090575429157,0.0742338880059585,3.79297540971558e-06,-1194.27402425522
56,0.170133548583435,0.249291721008159,0.00552481633231674,0.00430944887315477,0.0361701238940103,0.00106345991598847,0.0487595725045854,0.0515797439823152,0.0955108290265365,0.00200233318517241,0.0754394283279828,0.000846924606415654,-1194.60026200444
57,0.169232707526912,0.218411949606735,0.0117968310218901,0.0118881773536221,0.0316252869529599,0.00105341844191266,0.0350028454521661,0.0453165079286736,0.0942875856909383,0.00140066562045,0.0812187810207844,0.00226757320685797,-1199.85381371253
58,0.16318172700616,0.230626254976969,0.00861463194503875,0.00717436982313156,0.0293234791417979,0.000368951278897567,0.0453753080518716,0.0681090672257956,0.0884140157310122,0.00167741333089896,0.064094836822944,0.000274928043215518,-1198.91709893339
59,0.157930337125034,0.202976366189638,0.00756917805659592,0.00375452415387227,0.0297910920224394,0.000301235209559922,0.0575462610929753,0.0710769362510592,0.105387265801943,0.000343853708181926,0.0664244622089782,0.000776247327403046,-1199.61185225565
60,0.16306373040855,0.202658296279002,0.00974699345896037,0.00636912970273801,0.0409801476752062,0.000679913216853818,0.0601984764584233,0.0646309437040379,0.109472924046551,0.00409285219094793,0.0669807485036985,0.000974407095304848,-1200.84556183068
61,0.131765353485924,0.218455894290926,0.006059991663177,0.00341896224142297,0.0429089177203131,0.000624352619673519,0.0681139894055043,0.0623816923315104,0.0940078271279711,0.00490711082202842,0.063960686967394,0.00124648553843832,-1203.46429135857
62,0.202685048814301,0.208228071473515,0.00696145119626233,0.00705542530861512,0.0423416266366171,0.00117086742926658,0.03536937165115,0.0516389007925806,0.0946425632906398,0.0038971562317964,0.0687939339204148,5.57067598436259e-05,-1200.16737155011
63,0.196910852199747,0.192903180568148,0.00530358136831013,0.0115896421930151,0.027242528934877,0.00518854414189863,0.0379133655829725,0.0504923032740342,0.0900916331901453,0.00313356963411875,0.0666467280770349,0.000258125489347972,-1203.99413071805
64,0.163104334197432,0.19118995784315,0.0121488066804106,0.00188916271994852,0.0427066040706425,0.00117144510214662,0.0528028157733298,0.0569710045630468,0.0979623138853417,0.000107456569120616,0.068745153368612,0.000325656333644816,-1198.76655719545
65,0.172824454179219,0.200952939378611,0.00910446141509502,0.00601739242675331,0.0353740847269397,0.000941977563396593,0.056924196577332,0.0607178195073401,0.0930264951161985,0.000327036924322511,0.0702059671179718,0.000377496879065502,-1196.66809525431
66,0.167296435058211,0.241029300030045,0.00427287722693819,0.000898597569973565,0.0334960152323246,0.000733565663913645,0.0583276876571943,0.0611480188300043,0.0910956939718242,0.00316914649520674,0.0733770967094972,0.00146102752575718,-1198.05469930278
67,0.169427202370019,0.263745870547537,0.00554334414968395,0.00727439743243435,0.0339154772233824,0.00047050557482303,0.0381732222639713,0.0613314358157671,0.0931525295810685,0.00418727988011207,0.0713050323362939,0.00176952370931263,-1198.44812991514
68,0.153353256738474,0.249056097934043,0.00426208801054581,0.00368040526513541,0.0320253583209501,0.000651096241945392,0.0663755600673784,0.0696927906453505,0.0918644158274325,0.00964749468086734,0.0809280076182647,0.000901311216616176,-1204.63273510614
69,0.201053931420538,0.254933454199386,0.00473492248665287,0.00443209655752231,0.0385346436991927,0.00122234003300168,0.0338873722940402,0.0520970475231241,0.0921816739306226,0.00922098807642762,0.083849002452928,0.0021654407468668,-1202.17523382431
70,0.18198621212899,0.256004283860974,0.00851985009863405,0.00796594584286301,0.0379850442569108,0.000625533857812564,0.0489287200241858,0.0553780639477878,0.0962856907572713,0.00471986228175827,0.0719827148069447,0.000568770502116851,-1196.39989887125
71,0.161047136641369,0.222465558645788,0.00645834534625474,0.00396547260020866,0.0333729950803939,3.39464636621639e-05,0.045705511606365,0.0537935900454673,0.0953114887348169,0.00463743939650977,0.072766416483363,0.000232397755861411,-1194.30773896109
72,0.189641461602784,0.278334336712693,0.00679402820804084,0.00423573660632582,0.0411127488776225,0.00603514586885051,0.0527907747835708,0.0615927251754073,0.0937462707804719,0.00314291231802951,0.0698365083698152,0.0011139048400236,-1202.18493908636
73,0.221707147217766,0.220009835485723,0.00424367172920025,0.00592100952160067,0.0358652120407447,0.0064334593733453,0.0505519400537434,0.0531082864601879,0.0909226145805786,0.00326260128613131,0.0709153440525013,0.0015352594695137,-1202.07945135305
74,0.171193861797078,0.24092715877798,0.0114989302887369,0.00300633526264774,0.0354862616759131,0.00252964536365602,0.0406340809786291,0.0476747298444018,0.106466835155215,0.00198432397976088,0.0717266732944427,0.00133748885192973,-1197.70787245459
75,0.186950407848372,0.233853679760596,0.0109664762101299,0.0031712314987331,0.0337208701301603,0.000191568473144237,0.0407757220859214,0.0407087288812024,0.0940034854941362,0.000961412901163386,0.0723948254895079,0.00361077571743557,-1197.0437139366
76,0.156782639278193,0.226343620821695,0.00741146773489067,0.00613032750702873,0.0389338926606768,0.00171379604906722,0.0424899725182288,0.0599523985209956,0.0907513620013769,0.00350382128866955,0.0739659792988247,0.00328077120107988,-1197.78496472688
77,0.143897171513521,0.202571750759794,0.00302483634843479,0.00420819295850079,0.0359650324479613,0.00294758760937332,0.0552905874890018,0.0594259048020722,0.0886713467662366,0.00633875496028337,0.0603571225966823,0.000127699781034196,-1202.37945444284
78,0.16831582496297,0.220806145299638,0.00763912589988396,0.00526130442720704,0.0323094457901328,0.00357252588564919,0.0628496749849157,0.0608076428665018,0.113604967718443,0.00270108174623799,0.0661824957488851,0.00068878302367221,-1201.38573084571
79,0.186444685355651,0.250413993102172,0.00887397063330166,0.00509074298318065,0.0400682578757679,0.00117403929403188,0.0529590666089847,0.0614247826578673,0.101557753533489,0.00467278422437138,0.0781477558470876,0.00198537128513855,-1198.66594966104
80,0.140888518507178,0.19634793214381,0.00803433550523903,0.00302757534876119,0.0311987318537001,0.00079547567149075,0.0479610961829976,0.0519651815520582,0.0997106340122699,0.00684791161090474,0.0608508102481462,0.00151678406683644,-1199.9556229283
